department_or_faculty,school_name,title,url
department,Johns Hopkins University,Chemistry,http://krieger.jhu.edu/fields/chemistry/
department,Johns Hopkins University,China STEM,http://krieger.jhu.edu/fields/china-stem/
department,Johns Hopkins University,Chinese and American Studies,http://www.sais-jhu.edu/content/academics#hnc-certificate
department,Johns Hopkins University,Civil Engineering,http://engineering.jhu.edu/fields-of-study/civil-engineering/
department,Johns Hopkins University,Classics,http://krieger.jhu.edu/fields/classics/
department,Johns Hopkins University,"Climate Change, Energy, Sustainability",http://engineering.jhu.edu/fields-of-study/climate-change-sustainability/
department,Johns Hopkins University,Clinical Informatics,http://dhsi.med.jhmi.edu/node/63
department,Johns Hopkins University,Clinical Mental Health Counseling,http://education.jhu.edu/Academics/certificates/mentalhealth/index.html
department,Johns Hopkins University,Clinical Trials,http://www.jhsph.edu/academics/certificate-programs/certificates-for-hopkins-and-non-degree-students/clinical-trials.html
department,Johns Hopkins University,Cognitive Science,http://krieger.jhu.edu/fields/cogsci/
department,Johns Hopkins University,Communication,http://advanced.jhu.edu/academics/graduate-degree-programs/communication/
department,Johns Hopkins University,Community-based Public Health,http://www.jhsph.edu/academics/certificate-programs/certificates-for-hopkins-students/community-based-public-health.html
faculty,University of Michigan,Art & Design,http://art-design.umich.edu/
faculty,University of Michigan,Business,http://bus.umich.edu/
faculty,University of Michigan,Dentistry,http://dent.umich.edu/
faculty,University of Michigan,Education,http://soe.umich.edu/
faculty,University of Michigan,Engineering,http://engin.umich.edu/
faculty,University of Michigan,Environment and Sustainability,http://seas.umich.edu/
faculty,University of Michigan,Information,https://si.umich.edu/
faculty,University of Michigan,Kinesiology,http://kinesiology.umich.edu/
faculty,University of Michigan,Law,http://law.umich.edu/
faculty,University of Michigan,"Literature, Science, and the Arts",http://lsa.umich.edu/
faculty,University of Michigan,Medicine,http://med.umich.edu/medschool/
faculty,University of Michigan,"Music, Theatre & Dance",http://music.umich.edu/
faculty,University of Michigan,Nursing,http://nursing.umich.edu/
faculty,University of Michigan,Pharmacy,http://pharmacy.umich.edu/
faculty,University of Michigan,Public Health,http://sph.umich.edu/
faculty,University of Michigan,Public Policy,http://fordschool.umich.edu/
faculty,University of Michigan,Rackham School of Graduate Studies,http://rackham.umich.edu/
faculty,University of Michigan,Social Work,http://ssw.umich.edu/
faculty,University of Michigan,U-M Dearborn,http://umdearborn.edu/
faculty,University of Michigan,U-M Flint,http://umflint.edu/
department,Johns Hopkins University,Computational Medicine,http://engineering.jhu.edu/fields-of-study/computational-medicine/
department,Johns Hopkins University,Computer Integrated Surgery,http://engineering.jhu.edu/fields-of-study/computer-integrated-surgery/
department,Johns Hopkins University,Computer Science,http://engineering.jhu.edu/fields-of-study/computer-science/
department,Johns Hopkins University,Counseling (MS),http://education.jhu.edu/Academics/masters/MSCounseling/
department,Johns Hopkins University,Cybersecurity / Security Informatics,http://engineering.jhu.edu/fields-of-study/cybersecurity/
department,Johns Hopkins University,Data Science,https://ep.jhu.edu/programs-and-courses/programs/data-science
department,Johns Hopkins University,Data-Based Decision Making and Organizational Improvement,http://education.jhu.edu/Academics/certificates/data/index.html
department,Johns Hopkins University,Demographic Methods,http://www.jhsph.edu/academics/certificate-programs/certificates-for-hopkins-and-non-degree-students/demographic-methods.html
department,Johns Hopkins University,Demography,http://www.jhsph.edu/departments/population-family-and-reproductive-health/degree-and-certificate-programs/degree-program-mhs/
department,Johns Hopkins University,Digital Curation,http://advanced.jhu.edu/academics/certificate-programs/digital-curation-certificate/
department,Johns Hopkins University,Doctor of Public Health,http://www.jhsph.edu/academics/degree-programs/doctoral-programs/doctor-of-public-health/
department,Johns Hopkins University,Early Intervention/Preschool Special Education Specialist,http://education.jhu.edu/Academics/certificates/early/index.html
department,Johns Hopkins University,Early Music Performance,http://www.peabody.jhu.edu/earlymusic
department,Johns Hopkins University,Earth and Planetary Sciences,http://krieger.jhu.edu/fields/eps/
department,Johns Hopkins University,East Asian Studies,http://krieger.jhu.edu/fields/east-asian-studies/
department,Johns Hopkins University,Economics,http://krieger.jhu.edu/fields/economics/
department,Johns Hopkins University,Education (EdD and PhD),http://education.jhu.edu/Academics/doctoral/
department,Johns Hopkins University,Education (MS),http://education.jhu.edu/Academics/masters/MSE/index.html
department,Johns Hopkins University,Education in the Health Professions,http://education.jhu.edu/Academics/masters/MEHP/
department,Johns Hopkins University,Education Leadership for Independent Schools,http://education.jhu.edu/Academics/certificates/independent/index.html
department,Johns Hopkins University,Education of Students with Autism and Other Pervasive Developmental Disorders,http://education.jhu.edu/Academics/certificates/autism/index.html
department,Johns Hopkins University,Electrical & Computer Engineering,http://engineering.jhu.edu/fields-of-study/electrical-computer-engineering/
department,Johns Hopkins University,Electronics and Computer Music,http://www.peabody.jhu.edu/computermusic
department,Johns Hopkins University,Energy Policy and Climate,http://advanced.jhu.edu/academics/graduate-degree-programs/energy-policy-and-climate/
department,Johns Hopkins University,Engineering for Sustainable Development,http://engineering.jhu.edu/fields-of-study/engineering-for-sustainable-development/
department,Johns Hopkins University,Engineering Management,http://engineering.jhu.edu/fields-of-study/engineering-management/
department,Johns Hopkins University,Engineering Mechanics,http://me.jhu.edu/degree-options/
department,Johns Hopkins University,English,http://krieger.jhu.edu/fields/english/
department,Johns Hopkins University,Enterprise Risk Management,http://carey.jhu.edu/academics/master-of-science/ms-in-enterprise-risk-management/
department,Johns Hopkins University,Entrepreneurship & Management,http://engineering.jhu.edu/fields-of-study/entrepreneurship/
department,Johns Hopkins University,Environmental and Occupational Health,http://www.jhsph.edu/academics/certificate-programs/certificates-for-hopkins-and-non-degree-students/environmental-and-occupational-health.html
department,Johns Hopkins University,Environmental Engineering,http://engineering.jhu.edu/fields-of-study/environmental-engineering/
department,Johns Hopkins University,Environmental Engineering and Science,https://ep.jhu.edu/programs-and-courses/programs/environmental-engineering-and-science
department,Johns Hopkins University,Environmental Health Sciences,http://www.jhsph.edu/departments/environmental-health-sciences/
department,Johns Hopkins University,Environmental Planning and Management,https://ep.jhu.edu/programs-and-courses/programs/environmental-planning-and-management
department,Johns Hopkins University,Environmental Science & Policy,http://advanced.jhu.edu/academics/graduate-degree-programs/environmental-sciences-and-policy/
department,Johns Hopkins University,Epidemiology,http://www.jhsph.edu/departments/epidemiology/
department,Johns Hopkins University,Epidemiology for Public Health Professionals,http://www.jhsph.edu/academics/certificate-programs/certificates-for-hopkins-and-non-degree-students/epidemiology-for-public-health-professionals.html
department,Johns Hopkins University,Evidence-Based Teaching in Health Professions,http://education.jhu.edu/Academics/masters/MEHP/certificate.html
department,Johns Hopkins University,Expository Writing,http://krieger.jhu.edu/fields/expository-writing/
department,Johns Hopkins University,Family Primary Care Nurse Practitioner,http://nursing.jhu.edu/academics/programs/post-degree/nurse-practitioner/family.html
department,Johns Hopkins University,Film and Media,http://advanced.jhu.edu/academics/graduate-degree-programs/film-and-media/
department,Johns Hopkins University,Film and Media Studies,http://krieger.jhu.edu/fields/film-and-media-studies/
department,Johns Hopkins University,Finance,http://carey.jhu.edu/academics/master-of-science/ms-in-finance/
department,Johns Hopkins University,Financial Management,http://carey.jhu.edu/academics/certificate-programs/financial-management/
department,Johns Hopkins University,Financial Mathematics,http://engineering.jhu.edu/fields-of-study/financial-mathematics/
department,Johns Hopkins University,Food Safety Regulation,http://advanced.jhu.edu/academics/graduate-degree-programs/food-safety-regulation/
department,Johns Hopkins University,"Food System, Environment and Public Health",http://www.jhsph.edu/academics/certificate-programs/certificates-for-hopkins-and-non-degree-students/food-system-envir-publ-health.html
department,Johns Hopkins University,Forecasting,http://advanced.jhu.edu/academics/certificate-programs/certificate-in-forecasting/
department,Johns Hopkins University,French,http://grll.jhu.edu/french/
department,Johns Hopkins University,General Engineering,http://engineering.jhu.edu/fields-of-study/general-engineering/
department,Johns Hopkins University,Genetic Counseling,http://www.jhsph.edu/departments/health-behavior-and-society/degree-programs/scm-in-genetic-counseling/
department,Johns Hopkins University,Geographic Information Systems,http://advanced.jhu.edu/academics/graduate-degree-programs/geographic-information-systems/
department,Johns Hopkins University,Geography,http://engineering.jhu.edu/ehe/undergraduate-studies/
department,Johns Hopkins University,German,http://grll.jhu.edu/german/
department,Johns Hopkins University,Gerontology,http://www.jhsph.edu/academics/certificate-programs/certificates-for-hopkins-students/gerontology.html
department,Johns Hopkins University,Gifted Education,http://education.jhu.edu/Academics/certificates/gifted/index.html
department,Johns Hopkins University,Global Environmental Change & Sustainability,http://krieger.jhu.edu/fields/eps/
department,Johns Hopkins University,Global Health,http://www.jhsph.edu/academics/certificate-programs/certificates-for-hopkins-and-non-degree-students/global-health.html
department,Johns Hopkins University,Global Policy,http://www.sais-jhu.edu/content/academics#master-arts-global-policy
department,Johns Hopkins University,Global Risk,http://www.sais-jhu.edu/atoz/master-arts-global-risk#overview
department,Johns Hopkins University,Global Security Studies,http://advanced.jhu.edu/academics/graduate-degree-programs/global-security-studies/
department,Johns Hopkins University,Global Tobacco Control,http://www.jhsph.edu/academics/certificate-programs/certificates-for-hopkins-and-non-degree-students/global-tobacco-control.html
department,Johns Hopkins University,Government,http://advanced.jhu.edu/academics/graduate-degree-programs/government/
department,Johns Hopkins University,Government Analytics,http://advanced.jhu.edu/academics/graduate-degree-programs/government-analytics/
department,Johns Hopkins University,Graduate Training Program in Clinical Investigation,http://www.jhsph.edu/academics/graduate-training-programs-in-clinical-investigation/
department,Johns Hopkins University,Health and Human Rights,http://www.jhsph.edu/academics/certificate-programs/certificates-for-hopkins-students/health-and-human-rights.html
department,Johns Hopkins University,Health Care Management,http://carey.jhu.edu/academics/master-of-science/ms-in-health-care-management
department,Johns Hopkins University,Health Communication,https://www.jhu.edu/academics/?_escaped_fragment_=%2Fprogramlevel%3Dbachelors
department,Johns Hopkins University,Health Disparities and Health Inequality,http://www.jhsph.edu/academics/certificate-programs/certificates-for-hopkins-students/health-disparities-and-health-inequality.html
department,Johns Hopkins University,Health Economics,http://www.jhsph.edu/departments/health-policy-and-management/degree-programs/master-of-health-science-in-health-economics/index.html
department,Johns Hopkins University,Health Education,http://www.jhsph.edu/academics/certificate-programs/certificates-for-hopkins-students/health-education.html
department,Johns Hopkins University,Health Finance and Management,http://www.jhsph.edu/academics/certificate-programs/certificates-for-hopkins-and-non-degree-students/health-finance-and-management.html
department,Johns Hopkins University,Health Policy and Management,http://www.jhsph.edu/departments/health-policy-and-management/
department,Johns Hopkins University,Health Professions (MEd),http://education.jhu.edu/Academics/masters/MEHP/
department,Johns Hopkins University,Health Sciences Informatics,http://dhsi.med.jhmi.edu/node/2
department,Johns Hopkins University,"Health, Behavior and Society",http://www.jhsph.edu/departments/health-behavior-and-society/degree-programs/phd-in-social-and-behavioral-sciences/index.html
department,Johns Hopkins University,History,http://krieger.jhu.edu/fields/history/
department,Johns Hopkins University,History of Art,http://krieger.jhu.edu/fields/history-of-art/
department,Johns Hopkins University,History of Medicine,http://www.hopkinshistoryofmedicine.org/content/graduate-program
department,Johns Hopkins University,"History of Science, Medicine & Technology",http://krieger.jhu.edu/fields/host/
department,Johns Hopkins University,HIV Primary Care,http://nursing.jhu.edu/academics/programs/post-degree/hiv/index.html
department,Johns Hopkins University,Human Genetics and Molecular Biology,http://www.hopkinsmedicine.org/graduateprograms/human_genetics_molecular_biology.html
department,Johns Hopkins University,Humane Sciences and Toxicology Policy,http://www.jhsph.edu/academics/certificate-programs/certificates-for-hopkins-and-non-degree-students/humane-sciences-and-toxicology-policy-certificate.html
department,Johns Hopkins University,Humanistic Studies,http://krieger.jhu.edu/fields/humanities-center/
department,Johns Hopkins University,Humanitarian Assistance,http://www.jhsph.edu/academics/certificate-programs/certificates-for-hopkins-students/humanitarian-assistance.html
department,Johns Hopkins University,Immunology,http://gradimmunology.med.som.jhmi.edu/
department,Johns Hopkins University,Individualized Genomics and Health,http://advanced.jhu.edu/academics/graduate-degree-programs/individualized-genomics-and-health/
department,Johns Hopkins University,Information Systems,http://carey.jhu.edu/academics/master-of-science/ms-in-information-systems/
department,Johns Hopkins University,Information Systems Engineering,http://engineering.jhu.edu/fields-of-study/information-systems/
department,Johns Hopkins University,Injury and Violence Prevention,http://www.jhsph.edu/academics/certificate-programs/certificates-for-hopkins-and-non-degree-students/injury-control.html
department,Johns Hopkins University,Intelligence,http://advanced.jhu.edu/academics/certificate-programs/intelligence/
department,Johns Hopkins University,Intelligence Analysis,http://psl.jhu.edu/programs/msintelligenceanalysis/
department,Johns Hopkins University,International Affairs (Europe),http://www.sais-jhu.edu/atoz/master-arts-international-affairs
department,Johns Hopkins University,International Development,https://www.sais-jhu.edu/atoz/certificates
department,Johns Hopkins University,International Economics and Finance,http://www.sais-jhu.edu/atoz/master-international-economics-and-finance
department,Johns Hopkins University,International Health,http://www.jhsph.edu/departments/international-health/
department,Johns Hopkins University,International Public Policy,http://www.sais-jhu.edu/atoz/master-international-public-policy
department,Johns Hopkins University,International Studies,http://krieger.jhu.edu/fields/international-studies/
department,Johns Hopkins University,International Studies(1),https://www.sais-jhu.edu/atoz/certificates
department,Johns Hopkins University,International Studies (China),http://www.sais-jhu.edu/graduate-studies/campuses/nanjing-china#hnc-academic-programs-master-arts-international-studies-mais
department,Johns Hopkins University,International Studies (Europe),http://www.sais-jhu.edu/atoz/diploma-international-studies#overview
department,Johns Hopkins University,International Studies (PhD),http://www.sais-jhu.edu/atoz/doctor-philosophy#overview
department,Johns Hopkins University,Investments,http://carey.jhu.edu/academics/certificate-programs/investments/
department,Johns Hopkins University,Italian,http://grll.jhu.edu/italian/
department,Johns Hopkins University,Jazz Performance,http://www.peabody.jhu.edu/jazz
department,Johns Hopkins University,Jewish Studies,http://krieger.jhu.edu/fields/jewish-studies/
department,Johns Hopkins University,K-8 Mathematics Lead-Teacher Education,http://education.jhu.edu/Academics/certificates/mathematics/index.html
department,Johns Hopkins University,K-8 STEM Lead-Teacher Education,http://education.jhu.edu/Academics/certificates/stem/
department,Johns Hopkins University,Latin American Studies,http://krieger.jhu.edu/fields/latin-american-studies/
department,Johns Hopkins University,"Leadership for School, Family, and Community Collaboration",http://education.jhu.edu/Academics/certificates/leadership/index.html
department,Johns Hopkins University,Leadership in Technology Integration,http://education.jhu.edu/Academics/certificates/technology/index.html
department,Johns Hopkins University,Liberal Arts,http://advanced.jhu.edu/academics/graduate-degree-programs/liberal-arts
department,Johns Hopkins University,Marketing,http://carey.jhu.edu/academics/master-of-science/ms-in-marketing/
department,Johns Hopkins University,Marketing & Communications,http://engineering.jhu.edu/cle/programs-minors/marketing-communications-minor/
department,Johns Hopkins University,"Master of Arts, International Studies",http://www.sais-jhu.edu/content/master-arts#overview
department,Johns Hopkins University,Master of Public Health,http://www.jhsph.edu/academics/degree-programs/master-of-public-health/
department,Johns Hopkins University,Master of Public Policy,http://www.jhsph.edu/departments/health-policy-and-management/degree-programs/master-of-public-policy/index.html
department,Johns Hopkins University,Master of Science in Nursing,http://nursing.jhu.edu/academics/programs/masters/index.html
department,Johns Hopkins University,Master's Entry into Nursing Practice,http://nursing.jhu.edu/academics/programs/pre-licensure/masters-entry/index.html
department,Johns Hopkins University,Materials Science & Engineering,http://engineering.jhu.edu/fields-of-study/materials-science-engineering/
department,Johns Hopkins University,Maternal and Child Health,http://www.jhsph.edu/academics/certificate-programs/certificates-for-hopkins-and-non-degree-students/maternal-and-child-health.html
department,Johns Hopkins University,Mathematics,http://krieger.jhu.edu/fields/mathematics/
department,Johns Hopkins University,MBA/JD,http://carey.jhu.edu/academics/master-of-business-administration/dual-degree-programs/mba-jd/
department,Johns Hopkins University,MBA/MA in Communication,http://carey.jhu.edu/academics/master-of-business-administration/dual-degree-programs/mba-ma-in-communication/
department,Johns Hopkins University,MBA/MA in Design Leadership,http://carey.jhu.edu/academics/master-of-business-administration/dual-degree-programs/mba-ma-in-design-leadership/
department,Johns Hopkins University,MBA/MA in Government,http://carey.jhu.edu/academics/master-of-business-administration/dual-degree-programs/mba-ma-in-government/
department,Johns Hopkins University,MBA/Master of Public Health,http://carey.jhu.edu/academics/master-of-business-administration/dual-degree-programs/mba-master-of-public-health/
department,Johns Hopkins University,MBA/MD,http://carey.jhu.edu/academics/master-of-business-administration/dual-degree-programs/mba-md/
department,Johns Hopkins University,MBA/MS in Biotechnology,http://carey.jhu.edu/academics/master-of-business-administration/dual-degree-programs/mba-ms-in-biotechnology/
department,Johns Hopkins University,MBA/MS in Environmental Engineering and Science,http://carey.jhu.edu/academics/master-of-business-administration/dual-degree-programs/mba-ms-in-environmental-engineering-and-science/
department,Johns Hopkins University,MBA/MS in Environmental Planning and Management,http://carey.jhu.edu/academics/master-of-business-administration/dual-degree-programs/mba-ms-in-environmental-planning-and-management/
department,Johns Hopkins University,Mechanical Engineering,http://engineering.jhu.edu/fields-of-study/mechanical-engineering/
department,Johns Hopkins University,Medical & Biological Illustration,http://medicalart.johnshopkins.edu/
department,Johns Hopkins University,Medicine,http://www.hopkinsmedicine.org/som/admissions/md/index.html
department,Johns Hopkins University,"Medicine, Science, and the Humanities",http://krieger.jhu.edu/fields/medicine-science-and-humanities/
department,Johns Hopkins University,Mental Health,http://www.jhsph.edu/departments/mental-health/prospective-students-and-fellows/degree-programs/
department,Johns Hopkins University,"Mental Health Policy, Economics and Services",http://www.jhsph.edu/academics/certificate-programs/certificates-for-hopkins-and-non-degree-students/mental-health-policy-economics-and-services.html
department,Johns Hopkins University,"Mind, Brain, and Teaching",http://education.jhu.edu/Academics/certificates/mindbrain/index.html
department,Johns Hopkins University,Modern German Thought,http://krieger.jhu.edu/maxkade/
department,Johns Hopkins University,Molecular & Cellular Biology,http://krieger.jhu.edu/fields/biology/
department,Johns Hopkins University,Molecular Biology and Genetics,https://www.jhu.edu/academics/?_escaped_fragment_=%2Fprogramlevel%3Dbachelors
department,Johns Hopkins University,Molecular Microbiology and Immunology,http://www.jhsph.edu/departments/w-harry-feinstone-department-of-molecular-microbiology-and-immunology/
department,Johns Hopkins University,MSN/MPH,https://www.jhu.edu/academics/?_escaped_fragment_=%2Fprogramlevel%3Dbachelors
department,Johns Hopkins University,Museum Studies,http://advanced.jhu.edu/academics/graduate-degree-programs/museum-studies
department,Johns Hopkins University,Museums and Society,http://krieger.jhu.edu/fields/museums-and-society/
department,Johns Hopkins University,Music,http://krieger.jhu.edu/fields/music/
department,Johns Hopkins University,Music Composition,http://www.peabody.jhu.edu/composition
department,Johns Hopkins University,Music Education,http://peabody.jhu.edu/conservatory/musiceducation/
department,Johns Hopkins University,Music Performance,http://www.peabody.jhu.edu/conservatory/admissions/programs/
department,Johns Hopkins University,Music Theory,http://www.peabody.jhu.edu/conservatory/musictheory/
department,Johns Hopkins University,Music Theory Pedagogy,http://www.peabody.jhu.edu/conservatory/musictheory/theoryped/
department,Johns Hopkins University,Nanobiotechnology,http://engineering.jhu.edu/fields-of-study/nanobiotechnology/
department,Johns Hopkins University,National Security Studies,http://advanced.jhu.edu/academic/national-security/
department,Johns Hopkins University,Natural Sciences,http://www.advising.jhu.edu/natural_science.php
department,Johns Hopkins University,Near Eastern Studies,http://krieger.jhu.edu/fields/near-eastern-studies/
department,Johns Hopkins University,Neuroscience,http://neuroscience.jhu.edu/graduate-program
department,Johns Hopkins University,Neuroscience(1),http://krieger.jhu.edu/fields/neuroscience/
department,Johns Hopkins University,Nonprofit Management,http://advanced.jhu.edu/academics/certificate-programs/nonprofit-management/
department,Johns Hopkins University,Nursing (PhD),http://nursing.jhu.edu/academics/programs/doctoral/phd/index.html
department,Johns Hopkins University,Nursing DNP/PhD,http://nursing.jhu.edu/academics/programs/doctoral/dnp-phd.html
department,Johns Hopkins University,Nursing Education,http://nursing.jhu.edu/academics/programs/post-degree/nurse-educator/index.html
department,Johns Hopkins University,Nursing Practice (DNP),http://nursing.jhu.edu/academics/programs/doctoral/dnp/index.html
department,Johns Hopkins University,Organizational Leadership,http://psl.jhu.edu/programs/
department,Johns Hopkins University,Pathobiology,http://pathology.jhu.edu/department/training/pathbio.cfm
department,Johns Hopkins University,Peabody Double Degree,http://www.peabody.jhu.edu/conservatory/admissions/hopkins.html
department,Johns Hopkins University,Pediatric Critical Care Clinical Nurse Specialist,http://nursing.jhu.edu/academics/programs/post-degree/cns.html
department,Johns Hopkins University,Pediatric Primary Care Nurse Practitioner,http://nursing.jhu.edu/academics/programs/post-degree/nurse-practitioner/pediatric.html
department,Johns Hopkins University,Pharmacoepidemiology and Drug Safety Certificate,http://www.jhsph.edu/academics/certificate-programs/certificates-for-hopkins-and-non-degree-students/pharmacoepidemiology-and-drug-safety-certificate.html
department,Johns Hopkins University,Pharmacology and Molecular Sciences,http://www.hopkinsmedicine.org/pharmacology_molecular_sciences
department,Johns Hopkins University,Philosophy,http://krieger.jhu.edu/fields/philosophy/
department,Johns Hopkins University,Physics,http://krieger.jhu.edu/fields/physics-and-astronomy/
department,Johns Hopkins University,Political Science,http://krieger.jhu.edu/fields/political-science/
department,Johns Hopkins University,Population and Health,http://www.jhsph.edu/academics/certificate-programs/certificates-for-hopkins-and-non-degree-students/population-and-health.html
department,Johns Hopkins University,"Population, Family and Reproductive Health",http://www.jhsph.edu/departments/population-family-and-reproductive-health/degree-and-certificate-programs/
department,Johns Hopkins University,Post-Bacc Health Science Intensive,http://advanced.jhu.edu/academics/graduate-degree-programs/post-bacc-health-science-intensive/
department,Johns Hopkins University,Post-Baccalaureate Premedical,http://krieger.jhu.edu/postbac/
department,Johns Hopkins University,Pre-Health,https://studentaffairs.jhu.edu/preprofadvising/pre-medhealth/
department,Johns Hopkins University,Psychiatric Mental Health Nurse Practitioner,http://nursing.jhu.edu/academics/programs/post-degree/psychiatric/index.html
department,Johns Hopkins University,Psychological and Brain Sciences,http://krieger.jhu.edu/fields/psychological-and-brain-sciences/
department,Johns Hopkins University,Public Health Biology,http://www.jhsph.edu/academics/degree-programs/interdepartmental-programs/master-of-arts-in-public-health-biology/index.html
department,Johns Hopkins University,Public Health Economics,"https://www.jhu.edu/academics/Apopulation%E2%80%99shealthisshapedbyfertility,mortalityandmigrationpatterns;andpopulationnumbersthemselvesprovidethedenominatorsofbasicmeasuresofpublichealth,suchaslifeexpectancy,cause-specificmortalityrates,andinfectionrates.Connectingapopulationandhealthperspectivewithpublichealthepidemiologyallowsustomeasureandassesstheaggregate-levelstructureofandvariationinhealthrisksbyage,sex,orothermajorfactorsandacrossthehumanlifespan."
department,Johns Hopkins University,Public Health Informatics,http://www.jhsph.edu/academics/certificate-programs/certificates-for-hopkins-and-non-degree-students/public-health-informatics.html
department,Johns Hopkins University,Public Health Preparedness,http://www.jhsph.edu/academics/certificate-programs/certificates-for-hopkins-students/public-health-preparedness.html
department,Johns Hopkins University,Public Health Studies,http://krieger.jhu.edu/fields/public-health/
department,Johns Hopkins University,Public Health Training Certificate for American Indian Health Professionals,http://www.jhsph.edu/academics/certificate-programs/certificates-for-hopkins-and-non-degree-students/public-health-training-certificate-for-american-indian-health-professionals.html
department,Johns Hopkins University,Public Management,http://advanced.jhu.edu/academics/graduate-degree-programs/public-management/
department,Johns Hopkins University,Public Mental Health Research,http://www.jhsph.edu/academics/certificate-programs/certificates-for-hopkins-and-non-degree-students/public-mental-health-research.html
department,Johns Hopkins University,"Quality, Patient Safety and Outcomes Research",http://www.jhsph.edu/academics/certificate-programs/certificates-for-hopkins-and-non-degree-students/quality-patient-safety-and-outcomes-reserach.html
department,Johns Hopkins University,Quantitative Methods,http://advanced.jhu.edu/academics/certificate-programs/post-masters-certificate-in-quantitative-methods-in-applied-economics/
department,Johns Hopkins University,Real Estate and Infrastructure,http://carey.jhu.edu/academics/master-of-science/ms-in-real-estate-and-infrastructure
department,Johns Hopkins University,Recording Arts and Sciences,http://www.peabody.jhu.edu/recordingarts
department,Johns Hopkins University,Regulatory Science,http://advanced.jhu.edu/academics/graduate-degree-programs/regulatory-science/
department,Johns Hopkins University,Research Administration,http://advanced.jhu.edu/academics/graduate-degree-programs/research-administration-4/
department,Johns Hopkins University,Risk Sciences and Public Policy,http://www.jhsph.edu/academics/certificate-programs/certificates-for-hopkins-and-non-degree-students/risk-sciences-and-public-policy.html
department,Johns Hopkins University,Robotics,http://engineering.jhu.edu/fields-of-study/robotics/
department,Johns Hopkins University,Romance Languages,http://krieger.jhu.edu/fields/grll/
department,Johns Hopkins University,School Administration and Supervision,http://education.jhu.edu/Academics/certificates/schooladmin/index.html
department,Johns Hopkins University,Science Writing,http://advanced.jhu.edu/academics/graduate-degree-programs/science-writing/
department,Johns Hopkins University,Sequence Analysis and Genomics,http://advanced.jhu.edu/academics/certificate-programs/post-masters-certificate-in-sequence-analysis-and-genomics/
department,Johns Hopkins University,Social Factors in Health,http://www.jhsph.edu/departments/health-behavior-and-society/degree-programs/mhs-in-social-factors-in-health/
department,Johns Hopkins University,Social Policy,http://krieger.jhu.edu/fields/social-policy/
department,Johns Hopkins University,Sociology,http://krieger.jhu.edu/fields/sociology/
department,Johns Hopkins University,Space Science & Engineering,http://krieger.jhu.edu/pa-intranet/academic-resources/student-handbook-for-the-minor-in-space-science-and-engineering/
department,Johns Hopkins University,Space Systems Engineering,http://engineering.jhu.edu/fields-of-study/space-systems-space-science-and-aerospace/
department,Johns Hopkins University,Spanish,http://grll.jhu.edu/spanish/
department,Johns Hopkins University,Spatial Analysis for Public Health,http://www.jhsph.edu/academics/online-learning-and-courses/online-programs/master-of-applied-science-in-spatial-analysis/
department,Johns Hopkins University,Special Education,http://education.jhu.edu/Academics/masters/MSSpEd/index.html
department,Johns Hopkins University,Systems Engineering,http://engineering.jhu.edu/fields-of-study/systems-engineering-part-time/
department,Johns Hopkins University,Systems Science & Engineering,http://engineering.jhu.edu/fields-of-study/systems-engineering/
department,Johns Hopkins University,Teaching,http://education.jhu.edu/Academics/masters/MAT/
department,Johns Hopkins University,Teaching Writing,http://advanced.jhu.edu/academics/graduate-degree-programs/teaching-writing/
department,Johns Hopkins University,Technical Management,http://engineering.jhu.edu/fields-of-study/technical-management-2/
department,Johns Hopkins University,Theatre Arts,http://krieger.jhu.edu/fields/theatre-arts/
department,Johns Hopkins University,Training Certificate in Public Health,http://www.jhsph.edu/academics/certificate-programs/certificates-open-to-non-degree-students-only/training-certificate-in-public-health.html
department,Johns Hopkins University,Training Certificate in Public Health Practice,http://www.jhsph.edu/academics/certificate-programs/certificates-open-to-non-degree-students-only/training-certificate-in-public-health-practice.html
department,Johns Hopkins University,Training Certificate in Quantitative Methods in Public Health,http://www.jhsph.edu/academics/certificate-programs/certificates-open-to-non-degree-students-only/training-certificate-in-quantitative-methods-in-public-health.html
department,Johns Hopkins University,Tropical Medicine,http://www.jhsph.edu/academics/certificate-programs/certificates-for-hopkins-and-non-degree-students/tropical-medicine.html
department,Johns Hopkins University,Urban Education,http://education.jhu.edu/Academics/certificates/urban/index.html
department,Johns Hopkins University,Vaccine Science and Policy,http://www.jhsph.edu/academics/certificate-programs/certificates-for-hopkins-students/vaccine-science-and-policy.html
department,Johns Hopkins University,Visual Arts,http://krieger.jhu.edu/fields/visual-arts/
department,Johns Hopkins University,"Women, Gender, and Sexuality",http://krieger.jhu.edu/fields/women-gender-and-sexuality/
department,Johns Hopkins University,Writing,http://advanced.jhu.edu/academics/graduate-degree-programs/writing
department,Johns Hopkins University,Writing Seminars,http://krieger.jhu.edu/fields/writing-seminars/
department,King's College London,"Respiratory Science, Department of Asthma, Allergy &",https://www.kcl.ac.uk/lsm/research/divisions/aalb/departments/aars/index.aspx
department,King's College London,"Ultrastructural Imaging, Centre for",http://www.kcl.ac.uk/innovation/research/corefacilities/majorrf/cui/index.aspx
department,King's College London,Theology & Religious Studies,http://www.kcl.ac.uk/artshums/depts/trs/index.aspx
department,King's College London,Tissue Engineering & Biophotonics,http://www.kcl.ac.uk/dentistry/research/divisions/bio3/index.aspx
